0,1,2,3,4,5,6,7,8
01,01_Lomé.Nekketsu_23.01.23_matin_BI,"('f', 'D$')","('p', 'cB')","('p', 'D$')","('p', 'Ce')","('f', 'Ce')","('f', 'z$')","('p', 'z$')"
02,02_Lips.Pipo_25.01.23_matin_UNI,"('f', 'D$')","('f', 'ct')","('f', 'cr')","('f', 'Cg')","('f', 'S$')","('f', 'z$')"
03,03_Bobo.Mako_26.01.23_matin_UNI,"('f', 'D$')","('p', 'ca')","('p', 'D$')","('p', 'cl')","('p', 'Cg')","('f', 'ct')","('p', 'z$')","('f', 'z$')"
04,04_Angèle.Violette_26.01.23_matin_UNI,"('f', 'D$')","('f', 'cK')","('f', 'ca')","('f', 'cq')","('p', 'D$')","('f', 'Cg')","('p', 'z$')","('f', 'z$')"
05,05_Bobo.Muse_30.01.23_matin_UNI,"('p', 'D$')","('p', 'ca')","('f', 'D$')","('p', 'cq')","('p', 'Cg')","('p', 'z$')","('f', 'z$')"
06,06_Bobo.Muse_30.01.23_aprem_UNI,"('f', 'D$')","('p', 'D$')","('p', 'ca')","('p', 'cq')","('p', 'Cg')","('f', 'ct')","('p', 'z$')","('f', 'z$')"
07,07_Fana.Petoulette_31.01.23_matin_UNI,"('p', 'D$')","('p', 'cm')","('p', 'ca')","('p', 'cq')","('p', 'Cg')","('p', 'z$')","('f', 'z$')"
08,08_Petoulette.Pipo_01.02.23_matin.UNI,"('f', 'D$')","('f', 'ca')","('f', 'cq')","('f', 'Cc')","('p', 'D$')","('p', 'S$')","('f', 'z$')","('p', 'z$')"
09,09_Nekketsu.Feya_15.03.23_aprem_UNI,"('p', 'D$')","('f', 'D$')","('f', 'ca')","('f', 'Cg')","('f', 'cq')","('p', 'z$')","('f', 'z$')"
10,10_Fana.Mali_15.03.23_aprem_UNI,"('f', 'D$')","('p', 'D$')","('p', 'ca')","('p', 'cl')","('p', 'Cg')","('f', 'S$')","('f', 'z$')","('p', 'z$')"
