0,1,2,3,4,5,6,7,8
01,01_Lomé.Nekketsu_23.01.23_matin_BI,"('f', 'D$')","('i', 'cB')","('i', 'D$')","('i', 'Ce')","('f', 'Ce')","('f', 'z$')","('i', 'z$')"
02,02_Lips.Pipo_25.01.23_matin_UNI,"('f', 'D$')","('f', 'ct')","('f', 'cr')","('f', 'Cg')","('f', 'S$')","('f', 'z$')"
03,03_Bobo.Mako_26.01.23_matin_UNI,"('f', 'D$')","('i', 'ca')","('i', 'D$')","('i', 'cl')","('i', 'Cg')","('f', 'ct')","('i', 'z$')","('f', 'z$')"
04,04_Angèle.Violette_26.01.23_matin_UNI,"('f', 'D$')","('f', 'cK')","('f', 'ca')","('f', 'cq')","('i', 'D$')","('f', 'Cg')","('i', 'z$')","('f', 'z$')"
05,05_Bobo.Muse_30.01.23_matin_UNI,"('i', 'D$')","('i', 'ca')","('f', 'D$')","('i', 'cq')","('i', 'Cg')","('i', 'z$')","('f', 'z$')"
06,06_Bobo.Muse_30.01.23_aprem_UNI,"('f', 'D$')","('i', 'D$')","('i', 'ca')","('i', 'cq')","('i', 'Cg')","('f', 'ct')","('i', 'z$')","('f', 'z$')"
07,07_Fana.Petoulette_31.01.23_matin_UNI,"('i', 'D$')","('i', 'cm')","('i', 'ca')","('i', 'cq')","('i', 'Cg')","('i', 'z$')","('f', 'z$')"
08,08_Petoulette.Pipo_01.02.23_matin.UNI,"('f', 'D$')","('f', 'ca')","('f', 'cq')","('f', 'Cc')","('i', 'D$')","('i', 'S$')","('f', 'z$')","('i', 'z$')"
09,09_Nekketsu.Feya_15.03.23_aprem_UNI,"('i', 'D$')","('f', 'D$')","('f', 'ca')","('f', 'Cg')","('f', 'cq')","('i', 'z$')","('f', 'z$')"
10,10_Fana.Mali_15.03.23_aprem_UNI,"('f', 'D$')","('i', 'D$')","('i', 'ca')","('i', 'cl')","('i', 'Cg')","('f', 'S$')","('f', 'z$')","('i', 'z$')"
